1510554284530	41.703631397797	-86.2329176642238
1510554464572	41.703631397797	-86.2329176642238
1510554644620	41.703631397797	-86.2329176642238
1510554824726	41.703631397797	-86.2329176642238
1510555004821	41.703631397797	-86.2329176642238
1510555184894	41.703631397797	-86.2329176642238
1510555364975	41.703631397797	-86.2329176642238
1510555545068	41.703631397797	-86.2329176642238
1510555725119	41.703631397797	-86.2329176642238
1510555905221	41.703631397797	-86.2329176642238
1510556085279	41.703631397797	-86.2329176642238
1510556265384	41.703631397797	-86.2329176642238
1510556445458	41.703631397797	-86.2329176642238
1510556625515	41.703631397797	-86.2329176642238
1510556805548	41.703631397797	-86.2329176642238
1510556985582	41.703631397797	-86.2329176642238
1510557165608	41.703631397797	-86.2329176642238
1510557345663	41.703631397797	-86.2329176642238
1510557525757	41.703631397797	-86.2329176642238
1510557705780	41.703631397797	-86.2329176642238
1510557885881	41.703631397797	-86.2329176642238
1510558065942	41.703631397797	-86.2329176642238
1510558246023	41.703631397797	-86.2329176642238
1510558426121	41.703631397797	-86.2329176642238
1510558606225	41.703631397797	-86.2329176642238
1510558786313	41.703631397797	-86.2329176642238
1510558966408	41.703631397797	-86.2329176642238
1510559146514	41.703631397797	-86.2329176642238
1510559326619	41.703631397797	-86.2329176642238
1510559506720	41.703631397797	-86.2329176642238
1510559686821	41.703631397797	-86.2329176642238
1510559866919	41.703631397797	-86.2329176642238
1510560047027	41.703631397797	-86.2329176642238
1510560227124	41.703631397797	-86.2329176642238
1510560407230	41.703631397797	-86.2329176642238
1510560587319	41.703631397797	-86.2329176642238
1510560767436	41.703631397797	-86.2329176642238
1510560947546	41.703631397797	-86.2329176642238
1510561127634	41.703631397797	-86.2329176642238
1510561307735	41.703631397797	-86.2329176642238
1510561487838	41.703631397797	-86.2329176642238
1510561667938	41.703631397797	-86.2329176642238
1510561848047	41.703631397797	-86.2329176642238
1510562028145	41.703631397797	-86.2329176642238
1510562208225	41.703631397797	-86.2329176642238
1510562388323	41.703631397797	-86.2329176642238
1510562568353	41.703631397797	-86.2329176642238
1510562748465	41.703631397797	-86.2329176642238
1510562928573	41.703631397797	-86.2329176642238
1510563108649	41.703631397797	-86.2329176642238
1510563288749	41.703631397797	-86.2329176642238
1510563468802	41.703631397797	-86.2329176642238
1510563648855	41.703631397797	-86.2329176642238
1510563828897	41.703631397797	-86.2329176642238
1510564009003	41.703631397797	-86.2329176642238
1510564189101	41.703631397797	-86.2329176642238
1510564369156	41.703631397797	-86.2329176642238
1510564549257	41.703631397797	-86.2329176642238
1510564729355	41.703631397797	-86.2329176642238
1510564909457	41.703631397797	-86.2329176642238
1510565089498	41.703631397797	-86.2329176642238
1510565269530	41.703631397797	-86.2329176642238
1510565449632	41.703631397797	-86.2329176642238
1510565629713	41.703631397797	-86.2329176642238
1510565809823	41.703631397797	-86.2329176642238
1510565989918	41.703631397797	-86.2329176642238
1510566169931	41.703631397797	-86.2329176642238
1510566350011	41.703631397797	-86.2329176642238
1510566530053	41.703631397797	-86.2329176642238
